,Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
10695,30.0,61,3.5,47.0,partly cloudy,1002.5,3,Summer,7.0,mountain,Cloudy
11850,28.0,69,6.0,23.0,overcast,1013.83,3,Autumn,9.0,coastal,Cloudy
12727,20.0,55,10.0,10.0,clear,1025.13,10,Summer,9.0,coastal,Sunny
7819,17.0,69,9.5,82.0,partly cloudy,1000.82,1,Spring,5.0,mountain,Rainy
2369,67.0,92,2.0,82.0,clear,1019.37,0,Summer,2.5,inland,Sunny
10495,26.0,67,10.5,35.0,partly cloudy,1011.74,2,Summer,5.0,coastal,Cloudy
173,17.0,69,2.0,35.0,overcast,1009.83,1,Spring,8.5,coastal,Cloudy
7095,31.0,55,7.0,19.0,clear,1010.79,8,Summer,10.0,mountain,Sunny
6002,32.0,63,12.5,57.0,overcast,1004.74,3,Winter,1.0,mountain,Rainy
6704,34.0,70,13.5,93.0,partly cloudy,990.02,1,Winter,3.0,inland,Rainy
12279,-17.0,62,11.5,52.0,partly cloudy,944.01,0,Autumn,16.0,coastal,Cloudy
4862,12.0,60,15.5,57.0,overcast,1013.2,2,Summer,4.5,mountain,Rainy
11694,24.0,91,7.5,95.0,clear,1016.7,7,Spring,6.0,inland,Sunny
10384,34.0,65,10.5,45.0,partly cloudy,1005.25,2,Autumn,7.5,coastal,Cloudy
10792,3.0,60,6.0,54.0,overcast,990.8,1,Winter,4.0,inland,Snowy
5590,38.0,63,5.5,11.0,clear,1013.87,11,Spring,7.5,mountain,Sunny
1856,24.0,81,16.0,102.0,overcast,1004.86,4,Autumn,4.5,inland,Cloudy
1963,24.0,94,17.0,80.0,overcast,997.64,0,Spring,1.0,mountain,Rainy
3438,21.0,26,2.5,3.0,clear,1011.68,8,Summer,5.0,mountain,Sunny
1309,21.0,76,3.0,101.0,overcast,1010.35,1,Autumn,10.0,mountain,Cloudy
2310,10.0,93,11.5,73.0,partly cloudy,999.81,3,Spring,4.0,coastal,Rainy
4777,-7.0,98,20.0,52.0,overcast,996.27,1,Winter,4.0,inland,Snowy
5593,-8.0,93,13.0,80.0,overcast,988.73,1,Winter,4.0,mountain,Snowy
6988,23.0,63,6.0,61.0,overcast,996.36,0,Autumn,3.5,inland,Rainy
10900,22.0,94,5.0,62.0,overcast,990.53,2,Spring,2.5,mountain,Rainy
11606,11.0,43,11.5,52.0,overcast,870.05,1,Summer,3.5,coastal,Snowy
6581,19.0,78,10.0,38.0,partly cloudy,1006.17,2,Spring,8.0,coastal,Cloudy
11625,29.0,72,9.0,20.0,overcast,1005.99,4,Winter,8.0,mountain,Cloudy
2592,30.0,61,9.5,6.0,clear,1025.53,8,Autumn,8.5,mountain,Sunny
5182,23.0,62,5.0,18.0,clear,1016.46,8,Winter,6.5,coastal,Sunny
9361,32.0,75,5.0,13.0,partly cloudy,1000.19,4,Winter,7.0,coastal,Cloudy
12531,20.0,75,5.0,11.0,partly cloudy,1007.74,2,Summer,5.5,coastal,Cloudy
943,22.0,53,3.0,16.0,partly cloudy,1023.32,6,Winter,7.5,coastal,Sunny
414,13.0,97,8.5,96.0,overcast,1017.24,3,Autumn,3.5,coastal,Rainy
4070,12.0,52,8.5,31.0,partly cloudy,1010.48,4,Spring,8.5,coastal,Cloudy
5965,26.0,102,11.0,79.0,clear,1014.49,5,Summer,3.5,inland,Sunny
1831,35.0,67,7.0,15.0,clear,1024.13,7,Summer,7.5,inland,Sunny
4107,-1.0,63,12.0,90.0,overcast,985.22,1,Winter,4.5,inland,Snowy
7656,58.0,101,34.0,102.0,overcast,1016.84,4,Autumn,4.0,coastal,Rainy
4539,32.0,84,23.0,109.0,partly cloudy,1002.02,13,Winter,7.0,mountain,Cloudy
3136,31.0,53,11.5,23.0,overcast,1001.6,2,Summer,8.5,mountain,Cloudy
6814,18.0,74,9.0,32.0,overcast,1017.4,2,Autumn,8.5,coastal,Cloudy
12836,-16.0,74,13.0,33.0,partly cloudy,1136.55,11,Summer,16.0,inland,Rainy
624,18.0,71,9.0,91.0,overcast,995.69,1,Spring,1.0,inland,Rainy
2123,-3.0,64,17.5,98.0,overcast,992.83,0,Winter,1.5,mountain,Snowy
4157,6.0,63,13.0,19.0,cloudy,998.74,11,Summer,9.0,mountain,Cloudy
4842,34.0,67,8.0,0.0,clear,1016.46,7,Autumn,5.5,mountain,Sunny
6666,38.0,57,7.0,6.0,clear,1014.62,11,Autumn,7.0,coastal,Sunny
1640,11.0,65,6.0,53.0,partly cloudy,1003.38,1,Summer,4.5,coastal,Rainy
3342,25.0,21,1.5,19.0,partly cloudy,1024.59,5,Summer,5.5,coastal,Sunny
725,-7.0,72,6.5,94.0,overcast,999.86,0,Winter,3.5,inland,Snowy
7026,26.0,67,11.5,87.0,partly cloudy,1000.8,3,Spring,3.0,inland,Rainy
6860,41.0,85,10.0,99.0,partly cloudy,1020.65,0,Summer,4.5,coastal,Sunny
5270,10.0,65,14.0,49.0,partly cloudy,1015.78,3,Spring,8.5,inland,Cloudy
3254,-6.0,96,10.5,75.0,overcast,986.32,0,Winter,4.0,mountain,Snowy
7354,-21.0,81,36.5,92.0,partly cloudy,990.74,9,Winter,1.5,inland,Snowy
9629,15.0,70,1.0,15.0,overcast,1003.62,1,Spring,5.5,inland,Cloudy
12121,-18.0,48,14.5,96.0,partly cloudy,965.3,9,Summer,13.5,mountain,Cloudy
8680,16.0,66,13.0,78.0,overcast,1018.8,1,Winter,4.0,coastal,Rainy
12950,21.0,60,9.0,74.0,partly cloudy,1006.74,2,Summer,1.5,inland,Rainy
5676,44.0,66,2.0,9.0,clear,1019.66,7,Summer,9.0,mountain,Sunny
2128,28.0,81,15.5,68.0,overcast,995.69,1,Autumn,3.5,inland,Rainy
843,3.0,81,9.5,93.0,overcast,982.62,0,Winter,1.5,mountain,Snowy
13081,66.0,81,10.0,97.0,clear,1015.03,11,Summer,4.5,mountain,Sunny
10641,16.0,64,12.5,71.0,overcast,1019.27,0,Winter,2.5,mountain,Rainy
6853,1.0,98,6.5,96.0,partly cloudy,986.88,0,Winter,4.5,mountain,Snowy
6751,47.0,99,2.0,75.0,partly cloudy,1021.02,7,Autumn,4.0,inland,Sunny
3166,1.0,94,7.0,96.0,overcast,998.51,1,Winter,1.5,mountain,Snowy
3271,30.0,50,1.0,15.0,overcast,1007.28,1,Summer,6.5,coastal,Cloudy
1023,20.0,61,18.0,58.0,overcast,1018.79,1,Summer,4.5,coastal,Rainy
162,24.0,50,3.5,10.0,overcast,1017.18,4,Summer,6.5,mountain,Cloudy
2636,31.0,61,3.5,30.0,overcast,1017.51,1,Winter,8.5,inland,Cloudy
6841,62.0,109,22.0,102.0,partly cloudy,990.28,9,Winter,3.5,coastal,Rainy
9551,17.0,67,17.0,52.0,overcast,990.87,1,Summer,3.5,mountain,Rainy
448,42.0,26,6.5,6.0,clear,1011.69,7,Summer,7.5,inland,Sunny
10157,37.0,93,22.5,101.0,partly cloudy,1002.48,9,Summer,3.5,coastal,Cloudy
12000,29.0,71,10.0,64.0,partly cloudy,1009.65,0,Winter,2.5,inland,Rainy
4730,19.0,77,11.0,13.0,partly cloudy,1011.63,4,Summer,8.5,inland,Cloudy
5780,26.0,63,10.0,25.0,overcast,1004.0,2,Autumn,6.0,coastal,Cloudy
6611,-9.0,71,10.0,84.0,overcast,989.79,0,Winter,3.0,inland,Snowy
2098,-9.0,81,2.0,57.0,overcast,994.24,1,Winter,1.0,inland,Snowy
8598,33.0,40,9.5,9.0,clear,1013.86,6,Summer,8.5,coastal,Sunny
806,0.0,82,17.5,92.0,overcast,986.86,0,Winter,5.0,mountain,Snowy
10358,28.0,84,11.0,52.0,overcast,1008.93,1,Spring,1.5,mountain,Rainy
8831,-6.0,69,9.5,69.0,overcast,989.18,1,Winter,1.0,mountain,Snowy
11413,34.0,60,1.0,10.0,partly cloudy,1016.38,7,Autumn,6.0,inland,Sunny
8683,37.0,88,11.5,102.0,partly cloudy,1012.82,5,Winter,1.0,coastal,Rainy
2587,-7.0,92,2.5,90.0,overcast,994.04,0,Winter,3.5,mountain,Snowy
4760,24.0,74,9.5,14.0,partly cloudy,1007.28,2,Summer,7.0,inland,Cloudy
3091,24.0,58,1.5,9.0,clear,1014.18,5,Winter,6.5,mountain,Sunny
4361,-4.0,70,2.5,88.0,partly cloudy,986.44,0,Winter,3.5,inland,Snowy
5848,34.0,55,4.0,8.0,partly cloudy,1011.65,5,Winter,10.0,mountain,Sunny
1812,33.0,75,1.0,44.0,partly cloudy,1014.29,2,Winter,7.5,mountain,Cloudy
5108,11.0,79,6.5,41.0,partly cloudy,1017.28,3,Spring,7.5,inland,Cloudy
7833,10.0,107,22.0,94.0,partly cloudy,1003.89,14,Autumn,3.0,coastal,Cloudy
6685,3.0,67,18.5,93.0,overcast,980.05,1,Winter,2.5,inland,Snowy
7038,45.0,23,3.0,73.0,overcast,999.13,0,Autumn,7.0,mountain,Snowy
8904,48.0,104,6.5,108.0,partly cloudy,1004.12,0,Winter,9.5,mountain,Cloudy
6803,24.0,100,14.5,70.0,partly cloudy,1011.68,4,Autumn,2.0,coastal,Cloudy
3189,-9.0,82,1.5,77.0,overcast,987.19,0,Winter,3.0,inland,Snowy
2648,27.0,96,11.5,51.0,partly cloudy,1006.4,2,Spring,2.0,coastal,Rainy
4588,29.0,49,3.0,3.0,clear,1023.07,11,Summer,10.0,inland,Sunny
10356,48.0,75,24.5,90.0,overcast,1001.7,8,Autumn,3.0,inland,Cloudy
2725,23.0,74,0.5,28.0,partly cloudy,1017.82,2,Summer,6.5,mountain,Cloudy
8265,44.0,51,10.0,1.0,clear,1023.57,7,Autumn,6.5,coastal,Sunny
3228,12.0,66,8.0,89.0,partly cloudy,870.22,0,Winter,8.0,coastal,Cloudy
5202,-6.0,30,6.0,50.0,cloudy,1026.11,6,Summer,2.0,mountain,Rainy
1124,28.0,44,1.0,9.0,clear,1015.33,9,Spring,6.5,inland,Sunny
1912,2.0,89,14.5,65.0,overcast,995.91,1,Winter,4.0,mountain,Snowy
2895,17.0,60,20.0,57.0,overcast,1000.27,1,Winter,3.5,inland,Rainy
9548,43.0,39,4.0,12.0,partly cloudy,1028.27,8,Spring,6.0,mountain,Sunny
2121,14.0,88,18.5,55.0,overcast,1010.7,1,Spring,1.5,mountain,Rainy
12867,13.0,47,3.5,49.0,partly cloudy,1190.68,1,Winter,6.0,inland,Rainy
9702,0.0,77,1.5,98.0,partly cloudy,986.08,0,Winter,3.5,inland,Snowy
3252,66.0,86,11.0,106.0,clear,1014.41,6,Autumn,9.5,inland,Sunny
6284,3.0,74,3.5,65.0,overcast,981.58,1,Winter,3.5,inland,Snowy
3012,13.0,98,9.0,55.0,overcast,1001.88,1,Summer,3.5,coastal,Rainy
466,40.0,96,1.0,88.0,clear,1021.63,0,Summer,7.5,mountain,Sunny
11429,40.0,104,14.0,92.0,overcast,1019.13,0,Summer,10.5,coastal,Cloudy
4445,-8.0,97,10.0,56.0,overcast,996.99,0,Winter,4.0,mountain,Snowy
12855,65.0,107,12.5,75.0,partly cloudy,1011.56,4,Autumn,12.0,coastal,Sunny
6317,30.0,64,15.0,61.0,partly cloudy,995.83,2,Spring,3.5,inland,Rainy
7369,20.0,75,14.5,82.0,partly cloudy,993.42,1,Autumn,4.0,inland,Rainy
12912,34.0,89,19.5,69.0,partly cloudy,996.03,0,Summer,3.5,inland,Rainy
3983,11.0,52,2.5,21.0,partly cloudy,1014.62,4,Winter,5.5,coastal,Cloudy
3582,11.0,61,9.5,41.0,partly cloudy,1008.3,3,Summer,6.5,mountain,Cloudy
1443,29.0,37,4.0,6.0,partly cloudy,1015.28,10,Spring,7.0,coastal,Sunny
7939,25.0,95,13.5,89.0,overcast,991.58,1,Spring,2.5,coastal,Rainy
12351,11.0,89,15.0,53.0,overcast,1010.86,2,Summer,1.0,mountain,Rainy
2827,20.0,66,11.0,52.0,partly cloudy,1019.78,3,Spring,4.5,mountain,Rainy
11150,28.0,23,3.5,18.0,clear,1027.16,6,Autumn,9.5,mountain,Sunny
5935,16.0,80,16.0,87.0,partly cloudy,998.77,1,Spring,4.0,inland,Rainy
5974,32.0,77,12.0,34.0,overcast,1006.22,1,Winter,7.5,coastal,Cloudy
4331,17.0,98,23.0,108.0,overcast,1001.46,3,Winter,5.5,mountain,Cloudy
709,74.0,101,18.0,76.0,partly cloudy,1010.82,6,Spring,4.0,coastal,Sunny
4372,16.0,60,19.5,83.0,overcast,1006.72,3,Autumn,1.0,coastal,Rainy
11852,4.0,96,13.5,51.0,partly cloudy,989.81,0,Winter,3.5,inland,Snowy
8407,-2.0,98,33.5,77.0,partly cloudy,982.53,4,Winter,1.0,mountain,Snowy
7200,2.0,60,6.5,76.0,overcast,981.66,1,Winter,3.5,mountain,Snowy
11693,31.0,66,9.5,16.0,overcast,1003.63,4,Winter,6.5,coastal,Cloudy
421,15.0,88,11.0,60.0,partly cloudy,999.44,1,Autumn,3.0,mountain,Rainy
8587,30.0,69,6.5,11.0,clear,1011.78,5,Spring,7.5,inland,Sunny
8659,-5.0,80,9.0,61.0,partly cloudy,985.06,0,Winter,2.5,mountain,Snowy
8412,39.0,96,28.0,76.0,partly cloudy,1002.95,6,Autumn,4.5,inland,Cloudy
10140,80.0,107,19.0,70.0,overcast,1018.33,1,Autumn,4.5,mountain,Rainy
7867,27.0,83,10.5,72.0,overcast,1004.11,1,Spring,4.0,mountain,Rainy
3291,-2.0,78,3.0,21.0,overcast,1057.25,0,Spring,18.0,mountain,Sunny
6525,23.0,74,6.0,71.0,partly cloudy,1022.06,5,Spring,3.0,mountain,Sunny
5209,2.0,88,14.0,96.0,overcast,984.93,0,Winter,4.5,mountain,Snowy
1746,1.0,64,19.5,52.0,overcast,992.43,1,Winter,3.5,inland,Snowy
5894,38.0,53,2.5,4.0,clear,1018.34,5,Summer,7.5,inland,Sunny
3831,39.0,49,3.5,4.0,clear,1012.92,6,Summer,9.5,coastal,Sunny
8297,42.0,84,13.5,93.0,partly cloudy,1015.07,3,Spring,3.5,inland,Cloudy
10079,13.0,90,5.0,54.0,overcast,1004.02,1,Winter,2.0,mountain,Rainy
12628,29.0,97,16.0,65.0,partly cloudy,996.29,3,Summer,4.0,inland,Rainy
12146,18.0,90,15.0,73.0,overcast,998.94,0,Autumn,2.0,coastal,Rainy
5646,9.0,32,4.0,46.0,overcast,809.99,9,Autumn,7.5,coastal,Cloudy
12047,28.0,94,18.5,53.0,partly cloudy,1013.67,0,Autumn,3.0,inland,Rainy
7426,-8.0,96,13.5,61.0,overcast,995.13,1,Winter,2.0,mountain,Snowy
10577,34.0,51,10.0,23.0,overcast,1000.4,1,Summer,5.5,mountain,Cloudy
7634,21.0,70,6.0,42.0,overcast,1002.04,3,Winter,8.0,coastal,Cloudy
551,41.0,46,0.5,11.0,clear,1023.72,10,Autumn,7.0,inland,Sunny
13068,19.0,63,15.0,15.0,overcast,1012.77,2,Winter,7.5,coastal,Cloudy
10479,1.0,82,13.0,99.0,overcast,988.25,10,Winter,1.5,mountain,Snowy
1564,22.0,79,3.5,37.0,overcast,1008.08,3,Summer,7.0,inland,Cloudy
12799,1.0,62,18.5,82.0,overcast,991.37,0,Winter,4.5,inland,Snowy
12229,70.0,71,19.0,99.0,partly cloudy,1017.47,8,Autumn,5.0,coastal,Cloudy
838,9.0,70,7.5,12.0,partly cloudy,822.27,2,Winter,18.0,mountain,Snowy
12132,32.0,51,9.5,19.0,partly cloudy,1010.68,3,Autumn,6.0,mountain,Cloudy
5754,19.0,61,2.5,43.0,partly cloudy,1003.57,3,Spring,6.5,coastal,Cloudy
10059,24.0,86,24.0,74.0,overcast,1005.04,10,Winter,5.5,mountain,Cloudy
3049,4.0,74,7.0,62.0,overcast,999.73,0,Winter,3.0,mountain,Snowy
3669,1.0,84,8.0,59.0,partly cloudy,987.23,0,Winter,3.5,inland,Snowy
1302,44.0,61,1.0,13.0,clear,1027.37,6,Spring,9.0,inland,Sunny
10511,23.0,81,24.0,93.0,overcast,1006.73,11,Autumn,1.0,coastal,Rainy
6843,25.0,53,1.0,6.0,partly cloudy,1023.49,8,Autumn,8.5,coastal,Sunny
9666,26.0,69,9.0,28.0,partly cloudy,1001.26,2,Spring,5.0,coastal,Cloudy
11189,14.0,50,8.0,14.0,partly cloudy,1011.71,4,Autumn,8.5,coastal,Cloudy
6590,0.0,70,39.5,109.0,partly cloudy,990.93,13,Winter,2.0,inland,Snowy
8050,23.0,90,18.5,64.0,overcast,998.47,3,Spring,3.5,mountain,Rainy
1257,16.0,97,12.0,89.0,partly cloudy,1002.71,2,Autumn,3.0,inland,Rainy
12368,2.0,81,15.0,88.0,overcast,991.76,0,Winter,3.5,inland,Snowy
12118,24.0,76,14.0,94.0,partly cloudy,1014.88,10,Autumn,4.5,inland,Sunny
2733,1.0,86,0.0,65.0,overcast,985.11,0,Winter,3.0,inland,Snowy
5156,25.0,58,13.0,36.0,partly cloudy,1011.99,4,Autumn,5.5,inland,Cloudy
5438,40.0,25,3.5,5.0,partly cloudy,1020.79,8,Winter,6.0,inland,Sunny
10941,-3.0,76,2.0,88.0,overcast,995.59,0,Winter,3.0,inland,Snowy
6026,36.0,70,9.5,43.0,overcast,1126.88,4,Spring,9.0,coastal,Sunny
10024,32.0,49,11.5,15.0,cloudy,1003.31,4,Summer,12.0,mountain,Rainy
1200,25.0,76,2.5,44.0,overcast,1019.94,3,Spring,5.5,coastal,Cloudy
1311,29.0,74,2.5,29.0,overcast,1002.41,4,Spring,7.0,inland,Cloudy
2762,30.0,73,6.0,78.0,overcast,991.57,3,Summer,4.0,inland,Rainy
423,0.0,60,5.0,56.0,partly cloudy,995.59,1,Winter,1.5,mountain,Snowy
10281,23.0,57,9.0,4.0,clear,1027.74,9,Summer,8.0,coastal,Sunny
6155,73.0,108,12.0,80.0,partly cloudy,1013.13,10,Autumn,7.0,coastal,Sunny
7638,33.0,80,9.0,80.0,overcast,1003.76,1,Autumn,3.5,mountain,Rainy
12151,43.0,45,2.0,11.0,clear,1024.95,11,Autumn,7.5,inland,Sunny
2379,10.0,52,5.0,15.0,partly cloudy,1010.82,4,Autumn,9.0,coastal,Cloudy
1427,35.0,63,6.0,10.0,clear,1015.73,5,Spring,8.0,inland,Sunny
5757,-3.0,89,8.0,70.0,overcast,980.93,1,Winter,3.5,inland,Snowy
7937,33.0,48,1.5,6.0,clear,1017.2,10,Autumn,6.0,inland,Sunny
5031,31.0,29,1.5,0.0,clear,1016.41,10,Spring,5.0,mountain,Sunny
12187,24.0,72,8.5,70.0,partly cloudy,1010.54,3,Winter,3.0,coastal,Rainy
12818,2.0,93,2.5,73.0,overcast,990.23,5,Winter,2.5,mountain,Snowy
2999,7.0,54,2.5,75.0,overcast,1177.22,3,Winter,7.5,mountain,Rainy
2696,-5.0,60,14.0,72.0,overcast,996.55,1,Winter,1.0,inland,Snowy
9661,34.0,35,0.0,16.0,clear,1010.02,5,Summer,5.0,mountain,Sunny
3839,18.0,68,10.0,26.0,overcast,1002.54,1,Spring,7.0,inland,Cloudy
5229,18.0,91,16.0,56.0,overcast,1002.86,1,Spring,2.0,coastal,Rainy
11931,1.0,67,2.5,92.0,overcast,990.48,0,Winter,1.5,mountain,Snowy
8305,29.0,73,9.0,89.0,cloudy,879.71,10,Spring,8.5,mountain,Rainy
5118,9.0,89,10.0,101.0,partly cloudy,1008.21,0,Spring,3.0,coastal,Rainy
2940,34.0,54,10.0,10.0,partly cloudy,1018.17,1,Autumn,7.0,inland,Cloudy
7400,8.0,27,5.0,66.0,overcast,1035.43,9,Summer,10.0,inland,Cloudy
11733,18.0,20,6.0,15.0,cloudy,1011.2,12,Winter,20.0,coastal,Sunny
13067,-1.0,93,0.5,96.0,overcast,986.38,6,Winter,1.5,inland,Snowy
3555,36.0,36,3.0,16.0,clear,1015.2,11,Spring,9.5,coastal,Sunny
5080,24.0,58,2.0,11.0,clear,1024.96,6,Summer,6.5,inland,Sunny
6953,41.0,50,1.0,3.0,partly cloudy,1018.91,9,Autumn,5.5,inland,Sunny
5093,67.0,89,11.0,97.0,overcast,1014.23,2,Summer,1.0,mountain,Rainy
12122,10.0,63,11.0,49.0,partly cloudy,1010.11,2,Winter,8.0,coastal,Cloudy
11341,-4.0,108,23.5,97.0,overcast,995.67,12,Winter,2.0,inland,Snowy
4914,-2.0,87,3.5,90.0,overcast,997.87,0,Winter,2.5,mountain,Snowy
4324,42.0,51,5.5,5.0,clear,1018.62,11,Autumn,6.5,mountain,Sunny
1467,22.0,74,5.5,25.0,partly cloudy,1019.5,2,Spring,7.0,coastal,Cloudy
2153,30.0,86,20.0,80.0,overcast,1015.09,1,Summer,4.5,coastal,Rainy
3424,-15.0,93,3.0,89.0,overcast,990.19,14,Winter,3.5,mountain,Snowy
10535,37.0,20,9.0,11.0,partly cloudy,1022.91,7,Winter,8.0,mountain,Sunny
4951,17.0,63,4.5,44.0,partly cloudy,1008.97,3,Spring,6.5,coastal,Cloudy
8359,17.0,70,8.5,54.0,overcast,992.34,1,Summer,2.5,inland,Rainy
8842,32.0,23,7.0,17.0,partly cloudy,1029.6,10,Autumn,9.0,coastal,Sunny
5105,-8.0,79,20.0,96.0,overcast,993.02,1,Winter,3.0,mountain,Snowy
10311,26.0,53,12.0,11.0,overcast,1018.07,4,Winter,6.0,mountain,Cloudy
12925,-4.0,90,13.5,67.0,overcast,990.04,1,Winter,5.0,inland,Snowy
4257,-6.0,90,5.5,88.0,overcast,987.46,0,Winter,4.5,inland,Snowy
8752,-6.0,97,14.0,57.0,overcast,984.2,1,Winter,3.5,inland,Snowy
2227,16.0,63,7.0,56.0,overcast,991.87,1,Autumn,2.0,coastal,Rainy
11372,13.0,56,10.0,47.0,partly cloudy,1014.29,4,Spring,5.5,coastal,Cloudy
3029,32.0,81,10.5,53.0,overcast,1014.18,3,Winter,4.0,inland,Rainy
1078,18.0,62,12.0,87.0,overcast,1016.92,2,Autumn,5.0,coastal,Rainy
4575,21.0,26,1.0,8.0,clear,1014.1,8,Winter,8.0,coastal,Sunny
11403,12.0,69,6.5,39.0,partly cloudy,1019.43,2,Summer,8.5,coastal,Cloudy
6194,29.0,92,12.5,96.0,partly cloudy,1000.69,1,Spring,4.0,inland,Rainy
10618,-10.0,62,14.0,69.0,overcast,994.79,0,Winter,3.0,inland,Snowy
12767,17.0,77,8.5,15.0,partly cloudy,1016.21,4,Winter,8.5,inland,Cloudy
9142,25.0,84,10.0,96.0,clear,1014.52,8,Autumn,2.0,inland,Sunny
340,1.0,65,8.0,62.0,overcast,996.55,0,Winter,5.0,mountain,Snowy
5412,24.0,72,14.0,87.0,overcast,1002.27,2,Spring,2.5,coastal,Rainy
7765,42.0,54,2.5,11.0,clear,1029.36,11,Autumn,6.5,inland,Sunny
1357,34.0,51,10.0,13.0,cloudy,957.62,7,Spring,8.5,inland,Cloudy
8338,27.0,98,15.0,95.0,overcast,995.36,0,Spring,4.0,inland,Rainy
1864,40.0,54,5.5,1.0,clear,1012.63,10,Spring,10.0,mountain,Sunny
5733,28.0,52,6.5,18.0,clear,1011.87,10,Summer,5.5,mountain,Sunny
1879,39.0,22,4.0,13.0,partly cloudy,1016.5,7,Spring,5.5,inland,Sunny
12754,-3.0,78,15.5,77.0,overcast,993.14,0,Winter,4.0,inland,Snowy
5059,4.0,61,4.0,89.0,overcast,988.98,1,Winter,2.5,inland,Snowy
7734,32.0,87,8.0,69.0,partly cloudy,1015.68,3,Summer,4.5,coastal,Rainy
8650,14.0,99,8.0,80.0,overcast,1004.44,3,Winter,4.5,mountain,Rainy
12210,37.0,34,2.0,1.0,partly cloudy,1013.31,5,Summer,8.0,mountain,Sunny
11059,-8.0,75,0.5,57.0,overcast,984.03,0,Winter,1.0,mountain,Snowy
2643,-2.0,68,12.0,64.0,overcast,987.81,0,Winter,2.5,inland,Snowy
9776,18.0,63,6.5,47.0,partly cloudy,1000.61,3,Summer,7.5,inland,Cloudy
8159,18.0,70,6.0,67.0,overcast,990.87,3,Spring,3.5,inland,Rainy
12526,11.0,63,7.0,13.0,overcast,1009.2,4,Winter,8.0,inland,Cloudy
11391,34.0,88,11.5,76.0,overcast,992.54,0,Summer,4.0,mountain,Rainy
1859,-4.0,76,19.5,97.0,overcast,986.84,1,Winter,2.5,mountain,Snowy
671,14.0,90,18.0,73.0,overcast,991.27,3,Winter,2.0,inland,Rainy
12465,18.0,56,0.0,18.0,overcast,1005.55,3,Spring,8.0,mountain,Cloudy
11600,20.0,85,12.5,77.0,overcast,1008.58,1,Winter,4.0,mountain,Rainy
3220,32.0,93,9.5,80.0,partly cloudy,1019.7,0,Autumn,3.5,inland,Rainy
1084,1.0,77,18.5,55.0,overcast,991.04,1,Winter,5.0,mountain,Snowy
1107,25.0,26,13.0,93.0,overcast,955.32,8,Autumn,6.5,mountain,Sunny
4232,33.0,65,13.5,84.0,partly cloudy,992.87,2,Autumn,2.5,mountain,Rainy
9495,23.0,63,6.5,8.0,clear,1019.35,10,Autumn,6.5,mountain,Sunny
10498,31.0,88,40.0,102.0,overcast,1018.33,4,Autumn,1.5,mountain,Rainy
4552,42.0,43,8.5,11.0,clear,1029.14,5,Spring,10.0,inland,Sunny
11085,38.0,64,8.5,4.0,clear,1016.87,6,Autumn,6.5,mountain,Sunny
3967,39.0,20,7.5,2.0,clear,1029.75,11,Winter,9.5,inland,Sunny
243,33.0,69,8.0,5.0,clear,1026.28,9,Autumn,9.5,inland,Sunny
223,27.0,83,16.0,53.0,overcast,1003.68,1,Summer,2.5,coastal,Rainy
7118,41.0,59,1.0,5.0,partly cloudy,1024.61,5,Winter,9.5,inland,Sunny
12076,28.0,65,1.5,20.0,partly cloudy,1007.0,4,Spring,8.5,mountain,Cloudy
339,18.0,61,5.0,19.0,partly cloudy,1011.7,2,Spring,6.5,inland,Cloudy
8313,1.0,90,0.5,54.0,overcast,990.0,0,Winter,3.0,inland,Snowy
6245,-2.0,68,16.0,99.0,partly cloudy,994.22,1,Winter,1.0,inland,Snowy
11474,24.0,46,1.5,18.0,partly cloudy,1028.55,8,Spring,8.5,mountain,Sunny
2299,30.0,84,15.0,62.0,overcast,991.86,3,Winter,1.0,coastal,Rainy
6554,22.0,50,4.5,41.0,partly cloudy,1007.32,4,Summer,8.5,mountain,Cloudy
10249,27.0,77,4.0,72.0,partly cloudy,1017.48,4,Spring,1.0,inland,Cloudy
3168,1.0,99,0.5,84.0,partly cloudy,980.34,0,Winter,1.0,mountain,Snowy
655,42.0,95,16.5,105.0,clear,1017.9,6,Spring,4.0,coastal,Sunny
8488,42.0,29,9.0,17.0,clear,1010.06,5,Autumn,6.5,mountain,Sunny
11475,1.0,98,6.0,65.0,overcast,999.58,1,Winter,3.0,inland,Snowy
3440,0.0,76,26.5,97.0,overcast,996.71,1,Winter,1.5,inland,Snowy
13148,26.0,79,20.0,67.0,partly cloudy,994.0,2,Spring,3.0,inland,Rainy
11242,31.0,56,1.5,15.0,partly cloudy,1007.09,2,Spring,7.5,inland,Cloudy
6203,17.0,59,10.0,27.0,partly cloudy,1002.36,2,Summer,5.0,coastal,Cloudy
8270,1.0,68,17.0,54.0,overcast,991.29,0,Winter,5.0,inland,Snowy
1999,5.0,81,42.5,93.0,overcast,981.93,3,Winter,4.5,mountain,Snowy
13166,26.0,57,2.5,34.0,overcast,1014.82,3,Winter,5.5,mountain,Cloudy
7497,-14.0,67,10.5,68.0,cloudy,827.05,7,Winter,9.5,mountain,Rainy
11510,34.0,85,14.5,65.0,overcast,1003.91,1,Spring,4.0,coastal,Rainy
12499,39.0,34,0.5,7.0,partly cloudy,1029.33,8,Winter,9.5,coastal,Sunny
8263,4.0,64,13.5,72.0,overcast,986.69,0,Winter,2.5,inland,Snowy
