,Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
309,5.0,71,9.5,93.0,overcast,985.82,6,Winter,6.0,mountain,Snowy
310,23.0,62,10.0,20.0,overcast,1003.85,3,Winter,9.0,mountain,Cloudy
311,-6.0,94,2.5,93.0,overcast,989.21,1,Winter,1.5,inland,Snowy
312,8.0,87,10.0,104.0,overcast,998.66,1,Winter,0.5,mountain,Snowy
313,-6.0,106,33.0,82.0,overcast,995.73,1,Winter,1.5,mountain,Snowy
314,31.0,62,6.0,21.0,partly cloudy,1015.8,1,Autumn,5.5,inland,Cloudy
315,32.0,27,8.0,18.0,partly cloudy,1010.28,8,Spring,5.5,inland,Sunny
316,51.0,85,13.5,77.0,clear,1025.39,12,Autumn,5.0,mountain,Sunny
317,20.0,86,14.0,64.0,overcast,1000.52,1,Autumn,2.0,coastal,Rainy
318,22.0,58,13.5,20.0,overcast,1003.77,3,Winter,7.5,mountain,Cloudy
319,15.0,74,19.0,81.0,partly cloudy,1017.45,1,Summer,1.5,inland,Rainy
320,11.0,82,14.5,96.0,overcast,1014.44,8,Autumn,7.0,inland,Cloudy
321,19.0,79,11.0,53.0,overcast,1016.38,2,Spring,4.0,mountain,Rainy
322,-14.0,48,5.0,74.0,partly cloudy,1022.96,8,Spring,5.5,coastal,Rainy
323,14.0,80,13.0,78.0,clear,1011.38,4,Autumn,1.5,mountain,Sunny
324,27.0,73,12.5,26.0,partly cloudy,1008.72,4,Winter,6.0,mountain,Cloudy
325,21.0,25,1.0,14.0,clear,1016.38,5,Autumn,7.0,coastal,Sunny
326,-4.0,89,15.5,75.0,partly cloudy,994.04,1,Winter,2.5,mountain,Snowy
327,2.0,70,17.0,96.0,partly cloudy,992.06,0,Winter,4.5,inland,Snowy
328,-3.0,98,0.5,60.0,partly cloudy,991.41,0,Winter,2.0,mountain,Snowy
329,42.0,28,8.0,1.0,partly cloudy,1019.49,9,Spring,6.5,mountain,Sunny
330,18.0,91,18.0,91.0,partly cloudy,1000.55,1,Autumn,2.5,coastal,Rainy
331,10.0,88,18.5,92.0,overcast,998.65,6,Winter,1.5,coastal,Rainy
332,50.0,72,31.5,86.0,partly cloudy,1001.25,6,Winter,1.0,inland,Rainy
333,29.0,63,11.5,52.0,overcast,1017.35,2,Summer,2.0,inland,Rainy
334,37.0,62,6.0,6.0,clear,1021.37,11,Summer,7.0,inland,Sunny
335,16.0,87,14.0,50.0,overcast,1001.96,0,Summer,4.5,mountain,Rainy
336,28.0,52,13.5,30.0,partly cloudy,1011.14,3,Spring,5.0,coastal,Cloudy
337,16.0,78,15.0,55.0,overcast,1012.87,0,Summer,1.0,mountain,Rainy
338,11.0,50,14.0,15.0,overcast,1003.19,4,Summer,5.5,mountain,Cloudy
339,18.0,61,5.0,19.0,partly cloudy,1011.7,2,Spring,6.5,inland,Cloudy
340,1.0,65,8.0,62.0,overcast,996.55,0,Winter,5.0,mountain,Snowy
341,12.0,70,2.5,43.0,partly cloudy,1016.35,2,Autumn,6.5,coastal,Cloudy
342,12.0,22,1.0,66.0,partly cloudy,858.36,13,Winter,3.0,inland,Cloudy
343,12.0,97,5.5,86.0,overcast,1005.53,3,Winter,3.0,mountain,Rainy
344,3.0,73,10.5,65.0,partly cloudy,993.69,1,Winter,2.5,mountain,Snowy
345,-7.0,79,13.0,86.0,overcast,989.76,0,Winter,1.5,mountain,Snowy
346,21.0,28,7.5,14.0,clear,1015.26,10,Summer,5.5,inland,Sunny
347,39.0,74,9.0,87.0,overcast,1000.45,7,Winter,8.0,inland,Cloudy
348,26.0,75,17.0,61.0,overcast,1002.64,0,Summer,1.0,coastal,Rainy
349,0.0,82,17.0,50.0,overcast,988.71,1,Winter,4.5,mountain,Snowy
350,27.0,69,3.0,33.0,overcast,1018.37,4,Spring,6.5,coastal,Cloudy
351,22.0,21,4.5,19.0,clear,1026.59,5,Summer,5.0,coastal,Sunny
352,13.0,75,0.5,33.0,overcast,1006.64,1,Spring,8.0,mountain,Cloudy
353,25.0,74,0.0,33.0,partly cloudy,1011.2,1,Summer,8.0,coastal,Cloudy
354,30.0,81,17.0,51.0,overcast,995.93,0,Autumn,1.0,inland,Rainy
355,15.0,73,23.0,86.0,partly cloudy,990.25,2,Spring,1.0,coastal,Rainy
356,23.0,28,5.0,0.0,partly cloudy,1016.71,11,Winter,10.0,mountain,Sunny
357,37.0,62,3.0,18.0,clear,1022.64,10,Winter,9.0,coastal,Sunny
358,-8.0,95,23.5,107.0,overcast,985.07,5,Winter,3.5,inland,Snowy
359,5.0,36,14.5,68.0,cloudy,1195.34,1,Autumn,16.0,inland,Rainy
360,21.0,97,19.5,74.0,overcast,996.4,3,Spring,3.5,inland,Rainy
361,17.0,51,10.5,21.0,overcast,1006.16,2,Summer,8.0,inland,Cloudy
362,22.0,71,9.5,55.0,overcast,1018.77,1,Summer,3.5,coastal,Rainy
363,36.0,66,2.0,13.0,clear,1010.25,6,Summer,6.5,inland,Sunny
364,25.0,65,7.0,0.0,clear,1014.06,10,Winter,5.0,coastal,Sunny
365,27.0,55,4.5,35.0,partly cloudy,1013.66,1,Spring,5.5,inland,Cloudy
366,54.0,106,26.0,83.0,overcast,992.65,1,Winter,0.5,inland,Rainy
367,28.0,51,6.5,8.0,partly cloudy,1011.58,10,Autumn,8.5,mountain,Sunny
368,34.0,69,7.5,32.0,overcast,1019.04,2,Spring,8.5,mountain,Cloudy
369,2.0,86,1.5,76.0,overcast,990.66,1,Winter,2.5,inland,Snowy
370,16.0,58,7.5,38.0,partly cloudy,1001.5,1,Winter,7.5,coastal,Cloudy
371,-7.0,85,2.0,99.0,partly cloudy,993.79,0,Winter,2.5,inland,Snowy
372,-3.0,81,6.0,87.0,overcast,985.5,0,Winter,4.5,mountain,Snowy
373,42.0,39,7.5,17.0,partly cloudy,1029.23,5,Spring,9.5,inland,Sunny
374,-5.0,69,17.0,76.0,overcast,981.49,1,Winter,3.5,inland,Snowy
375,12.0,69,17.5,73.0,overcast,990.32,2,Autumn,2.0,coastal,Rainy
376,10.0,58,8.5,40.0,cloudy,1101.7,5,Winter,18.0,coastal,Snowy
377,10.0,98,14.0,97.0,overcast,1007.79,1,Spring,4.5,inland,Rainy
378,23.0,28,6.5,7.0,clear,1022.75,5,Summer,8.5,coastal,Sunny
379,37.0,109,22.0,94.0,overcast,1019.37,0,Autumn,1.5,mountain,Rainy
380,24.0,79,12.0,12.0,partly cloudy,1013.39,3,Spring,6.0,coastal,Cloudy
381,36.0,96,36.5,91.0,partly cloudy,996.7,10,Winter,3.0,mountain,Rainy
382,44.0,29,1.0,12.0,clear,1012.63,10,Autumn,6.0,inland,Sunny
383,47.0,108,8.0,94.0,overcast,1003.87,3,Summer,10.5,mountain,Cloudy
384,70.0,71,6.5,89.0,clear,1028.88,6,Autumn,5.0,mountain,Sunny
385,30.0,72,5.5,97.0,overcast,1011.47,0,Spring,4.0,coastal,Rainy
386,10.0,94,13.5,62.0,overcast,1005.18,1,Autumn,5.0,coastal,Rainy
387,28.0,59,9.0,37.0,overcast,1004.99,2,Spring,6.0,inland,Cloudy
388,39.0,24,5.5,9.0,partly cloudy,1025.3,9,Winter,7.0,coastal,Sunny
389,16.0,101,34.5,72.0,overcast,993.43,14,Summer,5.0,inland,Rainy
390,18.0,94,2.5,109.0,partly cloudy,1018.62,11,Summer,6.0,coastal,Cloudy
391,23.0,25,10.0,15.0,clear,1016.92,7,Spring,8.5,mountain,Sunny
392,29.0,34,0.5,17.0,clear,1017.92,10,Spring,6.0,inland,Sunny
393,34.0,50,7.5,41.0,partly cloudy,1012.99,2,Winter,7.0,coastal,Cloudy
394,29.0,61,14.0,33.0,overcast,1004.54,3,Autumn,5.5,coastal,Cloudy
395,9.0,108,27.5,103.0,partly cloudy,1019.52,10,Spring,3.0,coastal,Cloudy
396,-6.0,103,8.0,88.0,partly cloudy,995.28,5,Winter,1.5,mountain,Snowy
397,12.0,74,16.0,78.0,overcast,994.11,2,Winter,2.0,coastal,Rainy
398,66.0,83,20.5,109.0,partly cloudy,1005.29,10,Summer,6.5,inland,Cloudy
399,33.0,34,10.0,2.0,partly cloudy,1020.04,8,Summer,9.5,mountain,Sunny
400,-8.0,85,9.0,91.0,partly cloudy,987.23,1,Winter,2.0,mountain,Snowy
401,29.0,95,15.0,56.0,overcast,1005.12,2,Autumn,3.0,mountain,Rainy
402,37.0,50,2.5,9.0,clear,1016.98,5,Spring,7.0,inland,Sunny
403,-2.0,63,7.5,94.0,overcast,980.74,0,Winter,1.5,inland,Snowy
404,-16.0,48,9.0,76.0,cloudy,1157.85,8,Spring,2.5,inland,Cloudy
405,21.0,68,3.0,30.0,partly cloudy,1019.34,1,Autumn,8.0,coastal,Cloudy
406,36.0,21,4.5,19.0,clear,1020.62,6,Winter,6.5,coastal,Sunny
407,20.0,51,3.5,34.0,partly cloudy,1001.09,4,Autumn,7.0,inland,Cloudy
408,21.0,76,7.0,57.0,overcast,1014.41,3,Autumn,1.5,coastal,Rainy
409,12.0,62,5.5,79.0,partly cloudy,1012.12,4,Winter,5.5,coastal,Rainy
410,12.0,77,4.0,45.0,partly cloudy,1008.41,4,Spring,8.5,inland,Cloudy
411,10.0,57,8.5,36.0,partly cloudy,1011.7,4,Summer,8.0,coastal,Cloudy
412,34.0,31,5.0,6.0,clear,1013.68,7,Spring,7.0,inland,Sunny
413,31.0,96,14.5,92.0,overcast,1000.22,12,Summer,10.0,mountain,Cloudy
414,13.0,97,8.5,96.0,overcast,1017.24,3,Autumn,3.5,coastal,Rainy
415,32.0,96,6.5,55.0,overcast,1002.53,2,Summer,2.5,coastal,Rainy
416,-15.0,71,14.5,41.0,partly cloudy,864.56,13,Winter,11.5,coastal,Sunny
417,36.0,81,7.5,104.0,overcast,1004.2,8,Autumn,6.0,coastal,Cloudy
418,23.0,43,5.0,7.0,clear,1021.71,6,Autumn,9.0,mountain,Sunny
419,30.0,59,5.5,49.0,partly cloudy,1001.22,1,Spring,7.5,inland,Cloudy
420,-2.0,74,7.0,83.0,overcast,999.2,0,Winter,4.0,inland,Snowy
421,15.0,88,11.0,60.0,partly cloudy,999.44,1,Autumn,3.0,mountain,Rainy
422,28.0,71,10.5,79.0,overcast,998.57,1,Autumn,2.0,coastal,Rainy
423,0.0,60,5.0,56.0,partly cloudy,995.59,1,Winter,1.5,mountain,Snowy
424,33.0,67,4.5,46.0,overcast,1013.32,4,Spring,9.0,mountain,Cloudy
425,0.0,88,4.5,59.0,overcast,983.67,0,Winter,4.0,inland,Snowy
426,32.0,68,6.0,1.0,clear,1016.28,10,Spring,9.5,mountain,Sunny
427,28.0,66,12.5,45.0,partly cloudy,1000.76,2,Winter,9.0,inland,Cloudy
428,24.0,66,9.5,47.0,partly cloudy,1004.79,4,Winter,5.5,coastal,Cloudy
429,35.0,48,2.5,16.0,partly cloudy,1015.9,5,Autumn,7.0,mountain,Sunny
430,10.0,44,7.5,28.0,partly cloudy,933.43,13,Spring,3.5,mountain,Sunny
431,-8.0,63,19.5,52.0,overcast,983.82,0,Winter,2.0,inland,Snowy
432,21.0,59,2.5,0.0,clear,1017.02,9,Autumn,6.0,inland,Sunny
433,11.0,70,7.0,12.0,partly cloudy,1005.16,3,Autumn,7.5,coastal,Cloudy
434,39.0,94,15.5,94.0,overcast,1010.92,5,Autumn,1.5,mountain,Rainy
435,-5.0,87,3.5,52.0,overcast,985.21,0,Winter,1.0,inland,Snowy
436,20.0,78,12.5,89.0,clear,1016.65,13,Autumn,8.5,mountain,Sunny
437,17.0,74,10.5,103.0,overcast,1018.89,12,Autumn,6.0,inland,Rainy
438,27.0,77,0.0,30.0,overcast,1008.97,4,Summer,8.5,mountain,Cloudy
439,39.0,60,9.5,13.0,clear,1013.69,8,Spring,8.0,coastal,Sunny
440,1.0,102,35.0,90.0,overcast,988.38,5,Winter,4.0,mountain,Snowy
441,13.0,83,7.0,90.0,overcast,999.27,2,Winter,1.5,inland,Rainy
442,59.0,106,8.5,109.0,clear,1023.39,13,Winter,9.0,mountain,Sunny
443,-1.0,93,13.5,62.0,overcast,988.34,0,Winter,3.5,inland,Snowy
444,32.0,66,1.5,33.0,partly cloudy,1010.87,1,Spring,8.5,mountain,Cloudy
445,0.0,78,19.5,85.0,overcast,998.09,0,Winter,2.0,mountain,Snowy
446,-4.0,61,8.0,73.0,overcast,990.23,0,Winter,3.5,mountain,Snowy
447,-2.0,94,14.0,60.0,partly cloudy,991.2,1,Winter,3.0,inland,Snowy
448,42.0,26,6.5,6.0,clear,1011.69,7,Summer,7.5,inland,Sunny
449,11.0,86,16.0,64.0,overcast,990.95,2,Summer,2.5,coastal,Rainy
450,25.0,24,7.5,18.0,clear,1027.27,5,Winter,8.5,inland,Sunny
451,26.0,95,12.5,66.0,overcast,1009.96,1,Summer,2.5,coastal,Rainy
452,14.0,96,16.0,59.0,overcast,1016.65,2,Spring,4.0,inland,Rainy
453,-6.0,69,4.0,74.0,partly cloudy,982.49,1,Winter,4.0,mountain,Snowy
454,18.0,78,3.0,15.0,partly cloudy,1011.45,2,Summer,8.5,inland,Cloudy
455,28.0,66,4.0,5.0,clear,1018.89,7,Summer,9.0,coastal,Sunny
456,27.0,63,2.5,16.0,partly cloudy,1029.77,11,Autumn,9.5,mountain,Sunny
457,15.0,75,6.0,30.0,partly cloudy,1010.66,2,Summer,6.5,coastal,Cloudy
458,-5.0,36,9.0,72.0,partly cloudy,1089.04,3,Winter,2.0,inland,Snowy
459,-2.0,68,9.0,97.0,overcast,988.46,0,Winter,4.0,mountain,Snowy
460,31.0,59,14.5,20.0,overcast,1001.96,1,Spring,7.5,mountain,Cloudy
461,29.0,55,7.0,20.0,overcast,1019.91,4,Spring,5.5,inland,Cloudy
462,18.0,69,13.5,43.0,overcast,1003.49,4,Summer,7.5,mountain,Cloudy
463,17.0,54,1.5,20.0,overcast,1015.92,4,Winter,8.5,coastal,Cloudy
464,32.0,59,7.5,43.0,overcast,1010.05,1,Autumn,7.0,coastal,Cloudy
465,32.0,78,6.5,31.0,overcast,968.75,1,Spring,5.0,inland,Sunny
466,40.0,96,1.0,88.0,clear,1021.63,0,Summer,7.5,mountain,Sunny
467,27.0,77,16.0,95.0,partly cloudy,1023.17,0,Summer,10.5,coastal,Sunny
468,20.0,65,10.0,42.0,cloudy,1080.21,10,Autumn,17.0,coastal,Snowy
469,-8.0,89,7.0,75.0,partly cloudy,987.39,1,Winter,4.0,inland,Snowy
470,44.0,40,6.0,15.0,clear,1026.5,11,Autumn,6.5,mountain,Sunny
471,17.0,63,9.0,10.0,overcast,1011.5,3,Winter,6.5,inland,Cloudy
472,23.0,109,0.0,91.0,clear,1029.8,4,Spring,7.0,coastal,Sunny
473,17.0,65,15.0,60.0,partly cloudy,1001.27,3,Autumn,4.0,mountain,Rainy
474,41.0,38,1.5,8.0,clear,1028.58,8,Winter,9.5,inland,Sunny
475,13.0,65,6.5,86.0,cloudy,899.08,6,Autumn,19.0,inland,Snowy
476,24.0,54,14.5,10.0,overcast,1017.7,1,Summer,5.5,coastal,Cloudy
477,25.0,51,4.0,3.0,clear,1017.49,9,Summer,7.5,mountain,Sunny
478,22.0,47,2.5,1.0,clear,1025.67,7,Autumn,8.5,mountain,Sunny
479,31.0,106,30.0,76.0,overcast,1001.99,0,Summer,8.0,coastal,Cloudy
480,2.0,80,16.0,77.0,overcast,996.19,4,Winter,1.5,mountain,Snowy
481,33.0,42,4.0,8.0,partly cloudy,1021.96,5,Spring,9.0,coastal,Sunny
482,23.0,23,3.5,8.0,clear,1027.69,5,Spring,6.5,mountain,Sunny
483,32.0,61,6.0,97.0,overcast,1000.84,0,Spring,3.0,inland,Rainy
484,35.0,29,9.0,20.0,cloudy,1092.51,7,Autumn,16.0,inland,Cloudy
485,13.0,50,6.0,13.0,partly cloudy,1001.38,1,Summer,7.5,mountain,Cloudy
486,12.0,54,10.5,47.0,partly cloudy,1007.02,3,Spring,7.0,coastal,Cloudy
487,26.0,33,7.5,6.0,clear,1025.21,8,Spring,7.5,mountain,Sunny
488,23.0,63,3.0,18.0,clear,1024.52,5,Winter,8.0,inland,Sunny
489,23.0,104,3.5,76.0,partly cloudy,1028.36,8,Summer,4.0,coastal,Sunny
490,-3.0,91,19.5,51.0,overcast,985.77,0,Winter,2.5,inland,Snowy
491,12.0,56,11.5,26.0,partly cloudy,1003.73,3,Winter,5.5,coastal,Cloudy
492,-6.0,95,3.5,82.0,overcast,990.75,11,Winter,1.0,inland,Snowy
493,5.0,104,12.5,79.0,overcast,996.81,0,Winter,5.0,mountain,Snowy
494,4.0,62,7.0,68.0,overcast,991.16,0,Winter,4.0,mountain,Snowy
495,-2.0,71,6.0,91.0,overcast,989.38,0,Winter,3.0,inland,Snowy
496,22.0,78,16.5,74.0,overcast,990.53,3,Summer,4.0,mountain,Rainy
497,29.0,83,17.5,81.0,overcast,1000.77,2,Winter,4.5,inland,Rainy
498,28.0,67,2.5,28.0,partly cloudy,1045.99,8,Summer,3.0,coastal,Cloudy
499,3.0,74,15.5,92.0,overcast,981.7,1,Winter,1.5,mountain,Snowy
500,29.0,82,18.0,78.0,overcast,991.54,3,Spring,4.0,inland,Rainy
501,-10.0,75,8.5,94.0,overcast,990.03,0,Winter,4.0,mountain,Snowy
502,18.0,75,11.0,20.0,partly cloudy,1003.14,4,Autumn,7.5,inland,Cloudy
503,39.0,39,3.5,16.0,partly cloudy,1014.76,8,Summer,8.0,inland,Sunny
504,26.0,60,1.5,14.0,clear,1028.72,5,Autumn,8.5,inland,Sunny
505,0.0,83,18.5,78.0,overcast,992.31,1,Winter,4.0,mountain,Snowy
506,29.0,91,19.5,86.0,overcast,1010.19,0,Winter,4.5,coastal,Rainy
507,-7.0,70,15.0,30.0,partly cloudy,1105.56,9,Winter,2.5,inland,Snowy
508,2.0,32,5.0,49.0,partly cloudy,904.2,0,Spring,3.0,inland,Sunny
509,20.0,48,9.0,8.0,clear,1012.09,10,Summer,6.5,coastal,Sunny
510,43.0,60,3.5,2.0,clear,1011.03,8,Spring,7.5,mountain,Sunny
511,33.0,69,5.0,81.0,partly cloudy,994.68,12,Autumn,16.5,inland,Snowy
512,26.0,83,10.5,72.0,overcast,1004.7,1,Summer,8.0,coastal,Cloudy
513,34.0,53,6.5,41.0,partly cloudy,1013.81,1,Winter,8.0,coastal,Cloudy
514,31.0,71,11.5,51.0,overcast,999.2,2,Winter,4.0,coastal,Rainy
515,16.0,103,17.5,95.0,overcast,1004.72,12,Autumn,1.5,coastal,Cloudy
516,-8.0,96,16.0,91.0,overcast,998.14,1,Winter,3.5,inland,Snowy
517,12.0,56,0.5,48.0,partly cloudy,1008.67,3,Autumn,7.0,coastal,Cloudy
518,31.0,95,5.5,79.0,overcast,994.38,3,Autumn,4.5,coastal,Rainy
519,15.0,95,5.5,54.0,overcast,996.04,1,Winter,1.5,mountain,Rainy
520,20.0,79,9.5,40.0,partly cloudy,1004.02,1,Spring,5.0,mountain,Cloudy
521,38.0,40,5.0,11.0,clear,1010.5,9,Autumn,9.5,coastal,Sunny
522,25.0,27,4.0,15.0,clear,1017.86,5,Autumn,7.5,mountain,Sunny
523,34.0,45,7.0,8.0,clear,1019.45,9,Winter,7.0,inland,Sunny
524,19.0,65,5.5,34.0,partly cloudy,1142.94,5,Winter,1.0,mountain,Sunny
525,27.0,72,15.5,57.0,overcast,991.14,1,Summer,4.0,coastal,Rainy
526,37.0,57,3.5,16.0,clear,1010.9,5,Autumn,9.5,mountain,Sunny
527,34.0,79,13.5,89.0,overcast,990.29,0,Summer,2.5,inland,Rainy
528,-16.0,98,4.5,73.0,overcast,994.1,0,Winter,0.0,inland,Snowy
529,31.0,29,7.0,16.0,partly cloudy,1023.21,5,Spring,7.0,coastal,Sunny
530,21.0,108,18.0,96.0,overcast,992.8,9,Autumn,1.5,mountain,Rainy
531,3.0,88,19.0,74.0,overcast,986.86,1,Winter,3.5,inland,Snowy
532,20.0,21,9.0,9.0,partly cloudy,1013.66,9,Autumn,7.5,coastal,Sunny
533,31.0,52,7.0,19.0,clear,1024.37,7,Summer,8.0,mountain,Sunny
534,39.0,34,3.5,5.0,clear,1016.3,7,Spring,7.5,inland,Sunny
535,80.0,76,3.0,93.0,clear,1014.26,13,Winter,3.0,inland,Sunny
536,16.0,50,9.0,32.0,partly cloudy,1000.8,1,Autumn,7.5,mountain,Cloudy
537,19.0,70,26.5,100.0,overcast,1012.31,9,Summer,2.0,inland,Rainy
538,-9.0,94,0.0,56.0,overcast,987.75,1,Winter,3.5,mountain,Snowy
539,19.0,91,6.5,68.0,overcast,1016.8,2,Summer,2.0,coastal,Rainy
540,-2.0,83,3.5,52.0,overcast,999.04,1,Winter,3.5,mountain,Snowy
541,15.0,79,0.0,39.0,partly cloudy,1015.32,4,Summer,6.0,coastal,Cloudy
542,-19.0,51,10.0,26.0,overcast,1098.88,6,Spring,18.5,mountain,Cloudy
543,26.0,50,3.0,20.0,partly cloudy,1008.81,1,Summer,5.5,inland,Cloudy
544,18.0,98,21.0,92.0,partly cloudy,1010.14,8,Spring,11.0,coastal,Cloudy
545,44.0,65,6.5,3.0,clear,1021.53,8,Autumn,7.0,coastal,Sunny
546,42.0,52,3.0,12.0,partly cloudy,1025.53,9,Summer,5.5,mountain,Sunny
547,15.0,51,14.0,44.0,partly cloudy,1006.17,2,Summer,7.5,mountain,Cloudy
548,52.0,101,7.0,96.0,clear,1021.67,1,Summer,6.5,coastal,Sunny
549,0.0,89,19.5,54.0,overcast,994.67,0,Winter,3.5,mountain,Snowy
550,-9.0,88,5.0,63.0,overcast,981.68,0,Winter,3.0,inland,Snowy
551,41.0,46,0.5,11.0,clear,1023.72,10,Autumn,7.0,inland,Sunny
552,11.0,68,7.0,81.0,partly cloudy,1004.46,3,Summer,1.5,inland,Rainy
553,2.0,41,14.5,94.0,partly cloudy,1147.75,11,Winter,1.0,mountain,Snowy
554,26.0,68,6.5,32.0,overcast,1015.95,2,Spring,6.0,coastal,Cloudy
555,19.0,87,1.0,70.0,partly cloudy,1012.87,3,Winter,11.5,inland,Sunny
556,15.0,99,13.5,80.0,overcast,1002.93,14,Spring,9.0,coastal,Cloudy
557,33.0,60,7.0,37.0,partly cloudy,1009.8,2,Summer,6.0,mountain,Cloudy
558,26.0,71,4.0,39.0,partly cloudy,1011.13,4,Spring,6.0,coastal,Cloudy
559,31.0,94,5.0,53.0,partly cloudy,1000.48,3,Winter,4.0,coastal,Rainy
560,34.0,89,5.5,85.0,partly cloudy,994.36,0,Spring,1.5,mountain,Rainy
561,-10.0,76,17.0,51.0,overcast,988.06,1,Winter,2.0,mountain,Snowy
562,45.0,95,3.0,107.0,overcast,1013.55,1,Spring,8.0,coastal,Cloudy
563,29.0,81,5.0,95.0,overcast,990.38,2,Winter,4.5,mountain,Rainy
564,24.0,94,5.5,58.0,overcast,999.28,2,Winter,1.5,coastal,Rainy
565,14.0,95,15.0,52.0,overcast,1001.31,3,Spring,2.5,coastal,Rainy
566,28.0,66,1.5,8.0,clear,1028.57,6,Winter,8.0,coastal,Sunny
567,16.0,79,12.5,65.0,partly cloudy,994.52,1,Spring,1.0,coastal,Rainy
568,17.0,66,9.5,28.0,partly cloudy,1006.33,4,Summer,6.5,coastal,Cloudy
569,22.0,76,2.5,35.0,overcast,1006.76,4,Summer,7.0,inland,Cloudy
570,38.0,49,11.5,56.0,partly cloudy,1187.38,13,Autumn,13.0,inland,Sunny
571,31.0,69,5.5,73.0,partly cloudy,1010.26,3,Winter,4.0,coastal,Rainy
572,-13.0,102,18.0,93.0,overcast,984.22,9,Winter,5.5,inland,Snowy
573,23.0,94,18.0,50.0,partly cloudy,1003.54,1,Summer,2.0,mountain,Rainy
574,19.0,76,9.5,14.0,overcast,1012.3,2,Spring,6.5,inland,Cloudy
575,39.0,84,32.5,71.0,partly cloudy,1019.59,3,Winter,4.0,mountain,Rainy
576,4.0,74,8.5,77.0,overcast,987.85,1,Winter,3.5,inland,Snowy
577,2.0,80,12.5,93.0,overcast,987.85,1,Winter,1.5,inland,Snowy
578,-9.0,77,3.0,97.0,overcast,990.49,0,Winter,3.0,mountain,Snowy
579,23.0,63,2.0,16.0,partly cloudy,1015.73,4,Spring,8.5,coastal,Cloudy
580,13.0,60,5.5,31.0,overcast,1019.03,2,Spring,5.5,inland,Cloudy
581,19.0,59,1.0,25.0,overcast,1011.4,3,Autumn,5.0,coastal,Cloudy
582,17.0,89,17.5,89.0,overcast,1001.82,1,Spring,4.5,coastal,Rainy
583,41.0,20,1.5,13.0,clear,1028.27,5,Winter,9.0,mountain,Sunny
584,6.0,76,2.5,64.0,partly cloudy,1000.66,6,Spring,0.0,inland,Snowy
585,33.0,36,4.5,2.0,clear,1026.57,7,Winter,8.5,coastal,Sunny
586,11.0,57,5.0,19.0,partly cloudy,1019.91,1,Summer,7.5,inland,Cloudy
587,4.0,81,9.0,72.0,partly cloudy,995.05,0,Winter,2.5,inland,Snowy
588,30.0,73,13.5,67.0,partly cloudy,1000.4,0,Summer,3.0,inland,Rainy
589,27.0,64,2.0,42.0,partly cloudy,1005.59,4,Summer,8.0,mountain,Cloudy
590,32.0,91,5.5,67.0,overcast,1004.63,3,Summer,2.0,mountain,Rainy
591,-2.0,60,11.0,61.0,overcast,986.79,0,Winter,3.5,inland,Snowy
592,-18.0,70,11.0,12.0,partly cloudy,1182.77,14,Summer,10.5,inland,Cloudy
593,3.0,72,10.0,78.0,overcast,987.7,1,Winter,4.5,inland,Snowy
594,-8.0,92,5.5,54.0,overcast,999.41,1,Winter,3.0,mountain,Snowy
595,4.0,75,10.5,69.0,cloudy,926.46,12,Spring,1.5,mountain,Rainy
596,34.0,71,4.0,42.0,partly cloudy,1001.55,4,Summer,7.0,mountain,Cloudy
597,38.0,44,5.5,7.0,partly cloudy,1015.53,5,Summer,9.5,inland,Sunny
598,22.0,57,5.0,2.0,clear,1026.21,5,Autumn,8.0,mountain,Sunny
599,20.0,20,8.0,7.0,clear,1027.65,6,Spring,9.5,inland,Sunny
600,-8.0,60,6.0,77.0,overcast,983.66,0,Winter,2.5,inland,Snowy
601,47.0,72,11.5,108.0,clear,1019.44,12,Autumn,9.5,inland,Sunny
602,-9.0,70,5.0,67.0,partly cloudy,980.37,0,Winter,4.5,mountain,Snowy
603,39.0,42,3.0,19.0,partly cloudy,1011.63,7,Winter,6.0,inland,Sunny
604,21.0,86,9.5,58.0,partly cloudy,997.76,1,Spring,3.0,mountain,Rainy
605,-3.0,99,5.0,87.0,partly cloudy,987.24,1,Winter,3.0,inland,Snowy
606,29.0,46,6.0,9.0,clear,1014.94,5,Spring,6.5,inland,Sunny
607,30.0,60,6.5,75.0,overcast,998.88,1,Autumn,4.0,coastal,Rainy
608,39.0,29,0.5,16.0,clear,1017.52,5,Spring,6.0,coastal,Sunny
609,30.0,64,7.0,51.0,overcast,1014.89,3,Summer,3.5,inland,Rainy
610,-1.0,82,3.0,64.0,overcast,991.36,1,Winter,3.5,inland,Snowy
611,26.0,82,18.5,90.0,overcast,994.41,2,Spring,3.0,mountain,Rainy
612,11.0,74,6.0,86.0,overcast,1009.58,3,Spring,2.5,mountain,Rainy
613,26.0,23,3.0,13.0,clear,1014.87,5,Summer,7.5,coastal,Sunny
614,12.0,75,19.5,66.0,partly cloudy,1019.53,1,Autumn,4.5,coastal,Rainy
615,-12.0,24,3.0,50.0,partly cloudy,1016.12,3,Summer,6.5,inland,Sunny
616,32.0,60,9.0,52.0,overcast,992.85,3,Winter,4.5,coastal,Rainy
617,24.0,80,32.0,84.0,overcast,1013.59,1,Autumn,3.0,mountain,Rainy
618,24.0,78,7.0,27.0,partly cloudy,1004.99,4,Summer,6.5,coastal,Cloudy
